,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedroom_ratio,household_rooms
14035,-117.14,32.74,16.0,8.712101863715663,7.504942068396171,7.860570785538664,7.399398083331354,2.5553,178100.0,False,False,False,False,True,0.8614387418554993,1.177406833042466
285,-122.17,37.77,30.0,8.109826276018477,6.616065185132817,7.4413203897176174,6.556778356158042,2.875,135300.0,False,False,False,True,False,0.815808496995447,1.2368614333900478
1336,-121.88,37.99,16.0,8.239593454305968,6.246106765481563,7.382124365737512,6.230481447578482,5.5676,174200.0,False,True,False,False,False,0.7580600669341738,1.3224649689805819
14218,-117.05,32.68,19.0,7.293017679772782,5.62040086571715,6.918695219020472,5.680172609017068,3.5664,150400.0,False,False,False,False,True,0.7706550446607797,1.2839429682463137
5051,-118.34,34.01,35.0,7.215239978730097,5.886104031450156,6.486160788944089,5.834810737062605,2.5568,312500.0,True,False,False,False,False,0.8157877005895688,1.2365850931374744
1029,-120.55,38.43,18.0,7.355641102974253,5.8805329864007,6.428105272684596,5.627621113690637,2.3549,108900.0,False,True,False,False,False,0.7994589328213563,1.3070604709119034
6499,-118.03,34.08,42.0,7.37650812632622,5.924255797414532,7.179307969504034,5.8664680569332965,2.9688,162800.0,False,True,False,False,False,0.8031246893460735,1.2574019077131562
16910,-122.36,37.56,32.0,8.452121194672523,6.293419278846481,7.321849713788356,6.238324625039508,15.0001,500001.0,False,False,False,False,True,0.7445964313447494,1.35487037028295
6643,-118.14,34.16,30.0,7.8628820346414905,6.630683385642372,7.962067308753666,6.646390514847729,2.1377,142300.0,True,False,False,False,False,0.843289185368619,1.183030400798174
9511,-123.22,39.15,36.0,7.062191632286556,5.37989735354046,6.22455842927536,5.318119993844216,3.5938,122100.0,True,False,False,False,False,0.7617886392299139,1.3279489068432309
1751,-122.33,37.95,22.0,7.649692623711514,6.345636360828596,7.035268599281097,6.234410725718371,2.1915,120800.0,False,False,False,True,False,0.8295282794970381,1.227011334392003
7086,-118.0,33.93,35.0,7.161622002939187,5.484796933490655,6.63200177739563,5.5254529391317835,4.9205,173900.0,True,False,False,False,False,0.7658595959462325,1.2961149215876764
1382,-122.08,37.99,19.0,8.446341450444287,6.606650186198215,7.557472901614746,6.597145701886651,5.0509,199900.0,False,False,False,True,False,0.7821907538264036,1.280302396236118
5589,-118.3,33.79,9.0,7.931284761525891,6.785587645007929,7.490529402060711,6.618738983517219,2.9154,203300.0,True,False,False,False,False,0.8555470959666386,1.1983075297692403
11408,-117.95,33.71,20.0,7.930925372483388,6.0112671744041615,7.1252830915107115,6.013715156042802,6.1092,306500.0,True,False,False,False,False,0.7579528103064057,1.3188062897382333
15545,-117.08,33.08,23.0,8.131824785007195,6.218600119691729,7.232733136177615,6.192362489474872,4.9844,249100.0,True,False,False,False,False,0.7647238208030606,1.3132023196039988
11228,-117.94,33.81,24.0,8.434463543817241,7.0317412587631285,8.007700012884026,6.922643891475888,3.6771,172200.0,True,False,False,False,False,0.8336915824264416,1.2183876097112136
799,-122.07,37.64,22.0,8.676246121270838,7.324489979348532,8.600982717145921,7.288927694521257,2.5158,134900.0,False,False,False,True,False,0.8442003462063719,1.1903323074246384
9916,-122.3,38.33,15.0,8.464214266625351,6.863803391452954,7.622663951323595,6.75343791859778,4.1862,183600.0,False,False,False,True,False,0.8109203258850778,1.2533193269336784
1908,-120.03,38.89,15.0,8.02059914989697,6.3784261836515865,6.823286122355687,5.820082930352362,3.8333,118800.0,False,True,False,False,False,0.7952555743586215,1.3780901828853123
8460,-118.36,33.9,39.0,7.062191632286556,5.407171771460119,6.46302945692067,5.332718793265369,3.5313,230400.0,True,False,False,False,False,0.7656506723408489,1.3243135267521173
9506,-123.34,39.1,24.0,8.589141690728821,6.9584483932976555,8.00736706798333,6.900730664045173,3.0652,131100.0,True,False,False,False,False,0.8101447902307459,1.2446713411785166
6294,-117.9,34.01,27.0,7.440146680662688,5.945420608606575,7.645875825184813,5.8664680569332965,3.7917,131100.0,True,False,False,False,False,0.7990999188307698,1.2682497558082733
15487,-117.12,33.14,16.0,7.444833273892193,5.60947179518496,6.933423025730715,5.5909869805108565,4.1641,163600.0,True,False,False,False,False,0.7534717822165952,1.3315776444916616
17874,-121.99,37.4,24.0,8.076515327552329,6.536691597591305,7.087573705557973,6.529418838262226,3.4896,226700.0,True,False,False,False,False,0.8093455323847341,1.2369424488783225
5217,-118.23,33.95,37.0,7.889084407035514,6.51025834052315,7.960672608388117,6.52795791762255,0.6831,87500.0,True,False,False,False,False,0.825223562663023,1.2085072401797405
18292,-122.11,37.4,31.0,7.950502434808851,6.19644412779452,7.037905963447182,6.1779441140506,4.9519,500001.0,False,False,False,True,False,0.7793776781534307,1.2869171828095518
1610,-122.06,37.86,16.0,8.554103545436334,6.922643891475888,7.321849713788356,6.894670039433482,4.4551,252400.0,False,False,False,True,False,0.8092775420247468,1.240683527494697
13116,-121.2,38.36,14.0,7.876638460975463,6.139884552226255,7.246368080102461,6.07073772800249,3.8897,175700.0,False,True,False,False,False,0.7795056968332499,1.2974763222998245
6349,-117.94,34.15,33.0,6.756932389247553,4.976733742420574,6.045005314036012,4.9344739331306915,4.4821,220100.0,False,True,False,False,False,0.7365374486120586,1.3693318641082775
7130,-118.11,34.02,17.0,9.165343006045447,7.555905093611346,8.571681376700306,7.520234556474628,5.1515,318900.0,True,False,False,False,False,0.8243995984250106,1.2187575982127372
20328,-119.09,34.24,17.0,9.231612507251722,7.371489295214277,8.134467570277563,7.191429330036379,5.3806,452100.0,True,False,False,False,False,0.7985050595899407,1.2836964786254839
875,-122.03,37.56,24.0,9.041329829241901,7.30854279753919,8.399984990510696,7.307872780763706,4.6978,240300.0,False,False,False,True,False,0.8083482115541845,1.2372040538309756
20558,-121.8,38.67,10.0,7.643482907077201,5.942799375126701,6.97914527506881,5.937536205082426,4.5526,154400.0,False,True,False,False,False,0.7774988768044716,1.2873155873196216
15452,-117.31,33.16,4.0,8.67368398817567,6.796823718274855,7.733245646529795,6.687108607866515,5.5956,247800.0,False,False,False,False,True,0.7836144050833038,1.2970753874061813
1755,-122.32,37.94,46.0,7.550661243105336,5.69035945432406,6.726233402358747,5.8664680569332965,5.5196,210800.0,False,False,False,True,False,0.7536239901531862,1.2870881030676664
1309,-121.83,38.0,8.0,7.8528278122817445,6.6052979209482015,7.233455418621439,6.529418838262226,1.7161,75800.0,False,True,False,False,False,0.8411362223704411,1.2026840377070585
14220,-117.06,32.66,33.0,8.139148678884066,6.238324625039508,7.332369205929062,6.173786103901937,5.6889,234600.0,False,False,False,False,True,0.7664591066168883,1.3183399200921437
1145,-121.39,39.61,22.0,7.947678571301568,6.415096959171596,6.894670039433482,5.971261839790462,2.8871,94700.0,False,True,False,False,False,0.8071661305398029,1.3309881201894271
14751,-117.06,32.57,17.0,7.720017940432244,5.937536205082426,7.482681828154651,5.902633333401366,4.6364,141100.0,False,False,False,False,True,0.7691091200689597,1.3078938677669174
95,-122.26,37.8,36.0,8.58110651715989,7.815207062189088,8.151909872940905,7.751045117971802,2.0096,130000.0,False,False,False,True,False,0.9107458398938166,1.1070902551274646
15361,-117.24,33.34,17.0,7.96102146588337,6.093569770045136,7.2115567333138015,6.068425588244111,4.5764,257300.0,True,False,False,False,False,0.7654256173229627,1.3118759306047416
19129,-122.67,38.24,29.0,7.8804263442924,6.142037405587356,7.224753405767971,6.111467339502679,5.0544,261800.0,True,False,False,False,False,0.7794042019104567,1.289449146419503
17500,-119.79,34.43,26.0,8.192016914536875,6.335054251498059,7.644919344958857,6.293419278846481,5.1615,276200.0,False,False,False,False,True,0.7733204554615111,1.301679826429487
11043,-117.83,33.82,26.0,8.089482474360754,6.124683390894205,7.2115567333138015,6.131226489483141,5.7817,267600.0,True,False,False,False,False,0.7571168378578124,1.319390580047336
18192,-122.0,37.37,16.0,7.268920128193722,5.921578419643816,6.690842277418564,5.8916442118257715,3.7045,178100.0,True,False,False,False,False,0.8146434842055815,1.2337676660113772
4910,-118.27,34.01,35.0,7.085064293952548,5.87493073085203,7.487173694213739,5.834810737062605,1.8652,116100.0,True,False,False,False,False,0.8291993533307205,1.2142749119433054
4943,-118.28,34.02,46.0,7.002155954403621,6.056784013228625,7.32052696227274,5.926926025970411,2.1382,156300.0,True,False,False,False,False,0.8649884482249418,1.1814144336746912
15556,-117.07,33.12,21.0,8.429235912657095,6.833031732786201,7.9441374911141125,6.803505257608338,3.1458,187700.0,True,False,False,False,False,0.810634772070612,1.2389548612798833
14496,-117.19,32.85,15.0,7.971085753505607,6.212606095751519,7.060476365999801,6.095824562432225,5.102,417500.0,False,False,False,False,True,0.7793927060713497,1.3076304397981486
13732,-117.19,34.05,52.0,7.575584651557793,6.07073772800249,6.643789733147672,5.973809611869261,2.5143,117600.0,False,True,False,False,False,0.8013556718363835,1.2681329241738792
18991,-122.01,38.44,12.0,7.76004068088038,5.872117789475416,6.943122422819428,5.7745515455444085,4.9773,281200.0,False,True,False,False,False,0.7567122430096876,1.343834342749604
4243,-118.33,34.11,48.0,7.379008127628304,6.142037405587356,6.665683717782408,6.135564891081739,3.0642,342900.0,True,False,False,False,False,0.8323662610684067,1.202661573729577
13995,-117.0,34.87,16.0,8.833899942908635,7.164720378771857,8.178358165605836,7.027314514039777,3.6091,87200.0,False,True,False,False,False,0.811048395960529,1.2570804857615958
435,-122.3,37.88,45.0,6.118097198041348,4.990432586778736,6.620073206530356,4.927253685157205,1.475,187500.0,False,False,False,True,False,0.8156837698453657,1.2416850418056258
2243,-119.79,36.82,25.0,7.754052639035757,6.137727054086234,7.103322062526113,6.148468295917647,3.2143,93000.0,False,True,False,False,False,0.7915508624725407,1.2611356627119894
19920,-119.33,36.32,16.0,8.111328003286733,6.733401891837359,7.578656850594762,6.638567789166521,1.6148,86600.0,False,True,False,False,False,0.8301232411152608,1.221849088672953
6062,-117.84,34.0,26.0,6.682108597449809,4.770684624465665,5.950642552587727,4.74493212836325,6.8758,253800.0,True,False,False,False,False,0.7139489810576217,1.4082622083268412
7775,-118.09,33.9,36.0,7.103322062526113,5.634789603169249,6.760414691083428,5.655991810819852,3.7604,158700.0,True,False,False,False,False,0.7932611746405008,1.2558932721468112
5043,-118.33,33.98,30.0,8.043342170441608,6.837332814685591,7.9157131993821155,6.7357800142423265,1.6531,118500.0,True,False,False,False,False,0.8500611648491135,1.1941218616751934
18886,-122.24,38.1,49.0,7.524021415206125,5.877735781779639,6.745236349484363,5.730099782973574,2.9432,103500.0,False,False,False,True,False,0.7811960462925682,1.3130698766473512
8193,-118.13,33.79,44.0,7.675081857716334,5.929589143389895,6.854354502255021,5.8998973535824915,5.0072,236200.0,False,False,False,False,True,0.7725766647594038,1.3008839642025176
4613,-118.29,34.07,26.0,7.741967899820685,7.025538314638521,7.886457270977689,6.912742820493176,2.3567,253100.0,True,False,False,False,False,0.9074615660446282,1.1199560146906131
825,-122.08,37.63,35.0,6.249975242259483,4.6913478822291435,5.971261839790462,4.68213122712422,4.0682,156900.0,False,False,False,True,False,0.7506186345360839,1.3348569143155429
20153,-119.23,34.46,34.0,9.135724578595394,7.476472381163905,8.415160465851086,7.434847875211999,3.2026,227600.0,True,False,False,False,False,0.8183776028757429,1.228770881655046
6073,-117.85,34.07,32.0,6.635946555686647,4.624972813284271,5.69035945432406,4.564348191467836,11.1077,500001.0,True,False,False,False,False,0.6969575138185704,1.453865103475511
14275,-117.13,32.7,42.0,7.099201743553092,5.680172609017068,6.852242569051878,5.556828061699537,0.8991,78900.0,False,False,False,False,True,0.8001142683647962,1.2775636864642927
7730,-118.13,33.92,36.0,6.892641641172089,5.214935757608986,6.423246963533519,5.332718793265369,4.1786,201500.0,True,False,False,False,False,0.756594645289319,1.2925192398813021
5423,-118.41,34.03,20.0,8.383661798791715,7.179307969504034,7.680637427560936,7.078341579557671,3.6019,463600.0,True,False,False,False,False,0.8563451319730887,1.1844104589419397
14625,-117.17,32.77,6.0,8.257644958208228,6.775366090936392,7.344719054149673,6.705639094860003,4.5481,164800.0,False,False,False,False,True,0.8204961735732622,1.231447866697429
1263,-121.68,37.98,19.0,8.128290171607052,6.396929655216146,7.443078374348516,6.3561076606958915,3.6411,162800.0,False,True,False,False,False,0.7869957297490775,1.278815684930852
9034,-117.76,34.71,15.0,8.000349495324684,6.439350371100098,7.43543801981455,6.293419278846481,2.9541,106700.0,False,True,False,False,False,0.8048836335041593,1.271224614291242
1670,-122.23,38.05,52.0,7.459914766241105,5.883322388488279,6.459904454377535,5.697093486505405,2.5517,147100.0,False,False,False,True,False,0.7886581245019723,1.3094246713541318
136,-122.19,37.83,29.0,7.491087593534876,5.605802066295998,6.495265555937008,5.598421958998375,6.8538,368900.0,False,False,False,True,False,0.7483295310996018,1.3380712722974388
6930,-118.08,34.02,14.0,8.240121298076472,6.698268054115413,7.844632644464681,6.677083461247136,2.9321,144200.0,True,False,False,False,False,0.8128846423266876,1.2340899055554704
18765,-122.27,40.53,17.0,7.721348612617949,6.0330862217988015,7.066466970136958,6.021023349349527,2.875,129800.0,False,True,False,False,False,0.7813513577070914,1.2823980517285511
20514,-121.52,38.58,24.0,6.844815479208263,5.62040086571715,6.2324480165505225,5.537334267018537,1.642,32500.0,False,True,False,False,False,0.821117951651088,1.2361210555731381
16646,-120.65,35.28,32.0,6.799055862058796,5.484796933490655,6.3080984415095305,5.44673737166631,2.5455,165900.0,False,False,False,False,True,0.8066997896131162,1.248280465554882
16567,-121.44,37.7,5.0,7.2196420401307355,5.2832037287379885,6.3835066348840055,5.056245805348308,6.0389,215100.0,False,True,False,False,False,0.7317819497657974,1.4278661121447198
54,-122.28,37.82,52.0,7.065613363597717,5.4638318050256105,6.553933404025811,5.455321115357702,1.6098,87500.0,False,False,False,True,False,0.7732990080062206,1.2951782698376373
1366,-122.13,38.01,48.0,7.66105638236183,6.20455776256869,6.756932389247553,6.163314804034641,1.8523,144800.0,False,False,False,True,False,0.8098827959096531,1.2430090991533864
8328,-118.29,33.94,32.0,7.9017475185201445,6.5638555265321274,7.53955882930103,6.3818160174060985,1.6716,123800.0,True,False,False,False,False,0.830684036809293,1.2381659855076526
18585,-121.77,36.94,18.0,6.96979066990159,5.834810737062605,6.9411900550683745,5.749392985908253,2.0192,171300.0,True,False,False,False,False,0.8371572423630608,1.2122654838492566
11146,-117.98,33.84,33.0,7.73718007783463,6.0867747269123065,7.080026499922591,6.0063531596017325,3.9539,191100.0,True,False,False,False,False,0.7866916196444255,1.2881660255800984
10938,-117.89,33.74,33.0,6.429719478039138,4.941642422609304,7.1049654482698426,4.990432586778736,4.6875,154400.0,True,False,False,False,False,0.76856267827665,1.2884092443355584
3750,-118.38,34.18,27.0,8.483636407887394,7.331714969726466,8.255308811785596,7.267525427828172,2.1449,165300.0,True,False,False,False,False,0.86421843384401,1.1673349466934917
6727,-118.12,34.12,52.0,7.97522083865341,5.762051382780177,6.863803391452954,5.634789603169249,15.0001,500001.0,True,False,False,False,False,0.7224942731182201,1.4153537931864928
8168,-118.15,33.8,44.0,7.54274354536855,5.991464547107982,7.0630481633881725,5.921578419643816,3.1042,219800.0,False,False,False,False,True,0.7943349142218821,1.2737724658592375
2338,-119.68,36.83,11.0,7.806289289267033,5.84354441703136,7.01301578963963,5.8289456176102075,6.1133,120000.0,False,True,False,False,False,0.7485687758287057,1.3392283615896061
